Author,Story Date,Story URL,Headline,Claim URL,Claimed By,What (Claim),About Subject,About Person,Language
Ankita Deshkar,16th Jul 2021,https://www.vishvasnews.com/viral/fact-check-viral-newspaper-clipping-spreading-communal-tensions-is-fake-2/,Fact Check: यह न्यूज़ पेपर कटिंग फर्जी है; सांप्रदायिक तनाव फैलाने के लिए वायरल किया जा रहा है गलत पोस्ट,https://web.archive.org/web/20210715130319/https://twitter.com/ROHANM1508/status/1414143776583393281,Rohan नाशिककर @ROHANM1508,बौद्ध SC मधील लोकांना कामावर ठेऊ नये - मौलाना जाफर शेख नागपूर मधील गोष्ट आहे त्यात अस लिहिलंय की एकवेळ इतर धर्मियांना जास्त पगार ध्या परंतु ह्यांच्या वर भरोसा ठेऊ नका हे लोक खूप नीच असतात जिथे जातात तिथे चोरी धोका देतात याना कामावर ठेऊ नका असे आदेश देण्यात आले आहेत,Communal,Nagpur,Hindi
Abhishek Parashar,15th Jul 2021,https://www.vishvasnews.com/politics/fact-check-an-old-video-of-police-man-being-thrashed-at-bharatpur-rajsthan-by-locals-is-being-shared-with-false-claim/,Fact Check: उत्तर प्रदेश के बरेली में पुलिसकर्मी की पिटाई के दावे के साथ वायरल हो रहा वीडियो राजस्थान का है,https://www.facebook.com/100022882066994/videos/870898190526059,Twitter User-सनातनी निर्दोष,उत्तर प्रदेश के बरेली में हुई पुलिसकर्मी की पिटाई।,"Policeman beaten up in Bareilly, Uttar Pradesh","Policeman beaten up in Bareilly, Uttar Pradesh Police",Hindi
Urvashi Kapoor,15th Jul 2021,https://www.vishvasnews.com/viral/fact-check-delta-variant-of-coronavirus-is-real-photo-of-donald-trump-shared-with-fake-claim/,Fact Check: पूर्व अमेरिकी राष्ट्रपति डोनाल्ड ट्रंप द्वारा कोरोना वायरस के डेल्टा वेरिएंट को फेक न्यूज बताने वाला दावा निकला फर्जी,https://perma.cc/ZL3F-FZVA,Gene Heitt,डेल्टा वेरिएंट एक फेक न्यूज है,Delta Variant news,Donald Trump,Hindi
Abhishek Parashar,14th Jul 2021,https://www.vishvasnews.com/politics/fact-check-an-old-image-of-waterlogging-at-mirpur-dhaka-is-being-shared-as-west-bengal-with-fake-claim/,Fact Check: ढाका में हुए जलजमाव की पुरानी तस्वीर को पश्चिम बंगाल का बताकर किया जा रहा है वायरल,https://www.facebook.com/skamirul.islam.7712/posts/333589231618669,FB User-Sk Amirul Islam, पश्चिम बंगाल में जलमग्न सड़क की तस्वीर,Photo of submerged road in West Bengal,"Submerged road in West Bengal, Flood in Bangladesh",Hindi
Urvashi Kapoor,12th Jul 2021,https://www.vishvasnews.com/viral/fact-check-coke-didnt-write-try-to-be-less-white-on-its-cans-viral-photo-is-altered-2/,"Fact Check: कोक की एडिटेड तस्वीर हो रही वायरल, कंपनी ने केन पर नहीं लिखा ‘Try To Be Less White’",https://archive.md/wip/seeGN,फेसबुक यूजर Jon Quinn,"कोका-कोला के एक केन की तस्वीर पर लिखा है, 'Try to be less white'",coca-cola can Image ,Coke,Hindi
Abhishek Parashar,12th Jul 2021,https://www.vishvasnews.com/politics/fact-check-video-of-nurse-injecting-empty-syringe-without-covid-vaccine-in-bihar-is-being-shared-in-the-name-of-uttar-pradesh/,"Fact Check: कोविड-19 वैक्सीन भरे बिना इंजेक्शन लगाने की घटना बिहार से संबंधित, यूपी के नाम पर वायरल हो रहा वीडियो",https://twitter.com/punitbalduwaIYC/status/1409776757394247684,Twitter User-,वैक्सीन भरे बिना युवक को लगाई खाली सिरिंज,Empty syringe given to young man without filling vaccine,"Vaccine, Empty Syringe vaccination",Hindi
Ankita Deshkar,9th Jul 2021,https://www.vishvasnews.com/viral/fact-check-this-video-of-a-langur-hugging-an-elderly-woman-is-from-rajasthan-not-maharashtra/,"Fact Check : बुजुर्ग महिला से गले लगते लंगूर का यह वीडियो राजस्‍थान का है, महाराष्‍ट्र का नहीं",http://web.archive.org/web/20210709095759/https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2Farvind.taral1%2Fposts%2F5982508755123253,FB User Arvind Taral, सिंधुदुर्ग जिले के देवगढ़ तालुका में एक महिला हर दिन एक बंदर को खाना देती थी। जब वह बीमारी पड़ी और कुछ दिन बाहर नहीं निकली तो वह बंदर उससे मिलने घर पहुंच गया।,Langur with Old lady ,Maharashtr,Hindi
Urvashi Kapoor,9th Jul 2021,https://www.vishvasnews.com/politics/fact-check-board-showing-text-stating-bjp-members-banned-from-entering-bihars-jagdishpur-is-fake/,Fact Check: बिहार के जगदीशपुर में भाजपा नेताओं के प्रवेश पर रोक लगाने वाला बोर्ड है फर्जी,https://www.facebook.com/groups/953856218150698/posts/1616448281891485/,Priyanka Gandhi Fan Club,बीजेपी सदस्यों का बिहार के भोजपुर के उगना जगदीशपुर गांव में आना सख्त मना है।,BJP leaders banned,Bihar ,Hindi
Urvashi Kapoor,7th Jul 2021,https://www.vishvasnews.com/viral/fact-check-viral-graphics-showing-the-list-of-10-killer-foods-released-by-who-is-fake-2/,"Fact Check: WHO ने नहीं जारी की 10 जानलेवा खाद्य पदार्थों की सूची, फर्जी ग्राफिक्स वायरल",https://perma.cc/8QF7-R6KH,फेसबुक यूजर MH AY, 10 किलर फूड की लिस्ट WHO ने रिलीज की है।,List of Killer Foods ,WHO,Hindi
Abhishek Parashar,7th Jul 2021,https://www.vishvasnews.com/politics/fact-check-a-video-of-19-year-old-tribal-woman-was-brutally-beaten-up-with-sticks-by-her-father-and-cousins-in-alirajpur-district-in-madhya-pradesh-is-being-shared-in-the-name-of-uttar-pradesh-with-m/,Fact Check: मध्य प्रदेश के अलीराजपुर में आदिवासी युवती की निर्ममतापूर्वक पिटाई के वीडियो को मुरादाबाद की घटना का बताकर किया जा रहा वायरल,https://twitter.com/Indrajeet7556/status/1412450580648267784,Twitter User-Indrajeet Verma,उत्तर प्रदेश के मुरादाबाद में महिला की निर्ममतापूर्वक पिटाई,"Woman brutally beaten in Moradabad, Uttar Pradesh.","Women assaulted, Uttar Pradesh",Hindi
Urvashi Kapoor,5th Jul 2021,https://www.vishvasnews.com/viral/fact-check-post-claiming-anaesthetics-can-kill-coronavirus-vaccinated-people-is-fake/,Fact Check: कोविड वैक्सीन लगाने के बाद एनेस्थीसिया से स्वास्थ्य समस्याएं होने का दावा है फर्जी,https://www.facebook.com/photo?fbid=4063054820431051,Anthony P. Krishan," कोई भी व्यक्ति जिसे कोरोना वैक्सीन लगाया गया है, उसे किसी भी प्रकार के एनेस्थेटिक, यहां तक कि स्थानीय एनेस्थेटिक्स या दंत चिकित्सक एनेस्थेटिक्स लेने से मना किया गया है, क्योंकि इससे वैक्सीन लेने वाले व्यक्ति के जीवन के लिए एक बड़ा खतरा है और ये बेहद खतरनाक है। मृत्यु की भी संभावना है। इसलिए, वैक्सीन लगाने वाले व्यक्ति को टीका लेने के 4 हफ्ते बाद तक इंतजार करना चाहिए। शरीर में एंटीबॉडी विकसित होने के 4 हफ्ते बाद ही एनेस्थेटिक दिया जा सकता है।",Vaccination Warning,Anaesthetics,Hindi
Ankita Deshkar,5th Jul 2021,https://www.vishvasnews.com/viral/fact-check-viral-video-of-lady-teaching-tapping-exercises-is-not-of-tata-memorial-hospital/,"Fact Check: टैपिंग एक्सरसाइज सिखाती महिला के वीडियो का टाटा मेमोरियल अस्पताल से नहीं है कोई ताल्लुक, वायरल दावा भ्रामक है",https://web.archive.org/web/20210705084647/https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2F1664015106986723%2Fposts%2F4103074039747472%2F%3Fsfnsn%3Dwiwspmo,सोन चिरैया, Tata memorial hospital request everyone to watch this video.This is not normal forward.It is very important. Please forward the same in your group. Pls start Practicing Everyday.,‘Tapping’ Exercises.,Tata Memorial Hospital,Hindi
Abhishek Parashar,1st Jul 2021,https://www.vishvasnews.com/politics/fact-check-this-video-is-not-related-to-ayodhya-ram-mandirs-construction/,Fact Check: राम मंदिर की नींव की खुदाई के दौरान मिले प्राचीन ताम्र पत्र के दावे के साथ वायरल हो रहा वीडियो अयोध्या से संबंधित नहीं,https://twitter.com/Vijay69142277/status/1407922758718169089,Twitter User-Vijay k dudhaiya,राम जन्मभूमि स्थल पर खुदाई के दौरान मिला तांबे का पत्ता>,Tamra Patra found during excavation at Ram Janmabhoomi site.,"Tamra Patra, Excavation Site of Ram Janmabhoomi site",Hindi
Abhishek Parashar,29th Jun 2021,https://www.vishvasnews.com/politics/fact-check-altered-video-of-mp-chief-minister-shivraj-singh-chouhan-is-being-shared-on-social-media-with-malign-intention/,Quick Fact Check: मध्य प्रदेश में शराब की आपूर्ति को लेकर वायरल हो रहा शिवराज सिंह चौहान का वीडियो एडिटेड है,https://www.facebook.com/100025508193056/videos/623621471831454,FB User-Manoj Sen Cvs,आबकारी अमले पर भड़के शिवराज सिंह चौहान।,Shivraj Singh Chauhan angry at excise staff,"Shivraj Singh Chauhan, Excise staff, Madhya Pradesh Excise Policy",Hindi
Ankita Deshkar,28th Jun 2021,https://www.vishvasnews.com/viral/fact-check-the-video-clip-going-viral-in-the-name-of-savarkar-is-not-real/,Fact Check: सावरकर के नाम से वायरल हो रही वीडियो क्लिप असली नहीं है,https://web.archive.org/web/20210623091854/https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2FC.V.CHANDORKAR%2Fvideos%2F4366588343373068%2F,Chandrashekhar Chandorkar, *स्वातंत्र्यवीर सावरकर अंदमान कारावासात असताना एका ब्रिटिश पत्रकाराने चित्रित केलेला हा दुर्लभ व्हिडीओ बीबीसीने प्रसारित केला आहे.* *यात त्या छोट्या कोठडीत व कोलू चालवताना सावरकर दिसत आहेत..*,Andaman Jail ,Vinayak Damodar Savarkar,Hindi
Ankita Deshkar,27th Jun 2021,https://www.vishvasnews.com/politics/fact-check-post-claiming-mahatma-basweshwars-photo-on-a-100-bill-is-false/,Fact Check: 100 डॉलर के नोट पर महात्मा बसवेश्वर की तस्वीर का दावा फर्जी है,https://web.archive.org/web/20210625105640/https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2Fsagarrn.vibhute%2Fposts%2F760133297984753,Rn Vibhute, भारत को अमेरिका ने सम्मानित किया। अमेरिका ने 100 डॉलर के बिल पर महात्मा बसवेश्वर की तस्वीर का इस्तेमाल किया। पीएम ने अमेरिका को धन्यवाद दिया।,100 US Dollar,Mahatma basaveshwar,Hindi
Abhishek Parashar,26th Jun 2021,https://www.vishvasnews.com/politics/fact-check-post-claiming-the-deep-blue-image-of-blue-java-banana-is-fake/,Fact Check: ‘ब्लू जावा’ किस्म के नाम पर गहरे नीले केले की वायरल हो रही तस्वीर फर्जी,https://www.instagram.com/p/CQTEBdYNc6s/,Instagram User-daily_news_hub,ब्लू जावा' केले की तस्वीर,An image of 'Blue Java' variety of Banana,"Blue Java, Blue Java Banana",Hindi
Urvashi Kapoor,25th Jun 2021,https://www.vishvasnews.com/politics/fact-check-viral-picture-of-lemon-under-stalins-car-during-delhi-visit-is-fake/,Fact Check: दिल्ली दौरे के दौरान तमिलनाडु के मुख्यमंत्री स्टालिन की गाड़ी के नीचे नींबू की वायरल तस्वीर है फर्जी,https://www.facebook.com/kanchi.b.venkatesan/posts/864752387457210,Kanchi B. Venkatesan,जब स्टालिन दिल्ली आए तो उनकी गाड़ी के नीचे नींबू रखा गया था।,MK Stalin visit delhi,MK Stalin,Hindi
Urvashi Kapoor,23rd Jun 2021,https://www.vishvasnews.com/viral/fact-check-viral-tweet-in-the-name-of-naseeruddin-shah-is-fake/,"Fact Check: नसीरुद्दीन शाह के नाम से वायरल ट्वीट है फ़र्जी, नहीं है उनका कोई सोशल मीडिया अकाउंट",https://perma.cc/2CSG-QTDN,बेलाल क़मर ख़ान,नसीरुद्दीन शाह के नाम से वायरल ट्वीट,Tweet against PM Modi,Naseeruddin Shah,Hindi
Abhishek Parashar,23rd Jun 2021,https://www.vishvasnews.com/politics/fact-check-an-old-video-of-international-yoga-day-celebrations-in-haryana-rohtak-during-2019-is-being-shared-as-recent/,Fact Check: योग दिवस के मौके पर हरियाणा के रोहतक में कार्यक्रम स्थल से चटाई लूटे जाने के दावे के साथ वायरल हो रहा वीडियो 2019 का है,https://twitter.com/dnyadav/status/1407284193491513345,Twitter User-D.N.Yadav,हरियाणा के रोहतक में योग दिवस के मौके पर चटाई की लूट,"Looting of mat on the occasion of Yoga Day in Rohtak, Haryana.","Yoga Day Haryana, Yoga Mat looted",Hindi
Ankita Deshkar,22nd Jun 2021,https://www.vishvasnews.com/politics/fact-check-nitin-gadkari-did-not-give-this-viral-statement-on-fuel-hike/,Fact Check: केंद्रीय मंत्री नितिन गडकरी ने ईंधन-वृद्धि पर नहीं दिया यह बयान,https://web.archive.org/web/20210620081526/https://www.facebook.com/PoliticalMETRO/photos/a.2195599067321104/2881685998712404/,Political METRO,परत येताना गाडी उचलून आनायची का ?? एक शंख फक्त”अनुवाद: क्या हमें वापसी यात्रा के दौरान वाहन ले जाना चाहिए।,Fuel Hike,Nitin Gadkari,Hindi
Abhishek Parashar,19th Jun 2021,https://www.vishvasnews.com/politics/fact-check-a-small-part-of-an-old-video-of-election-rally-of-pm-modi-is-being-shared-out-of-context-with-malicious-intent/,Fact Check: प्रधानमंत्री मोदी के पुराने चुनावी भाषण के एक अंश को संदर्भ से काटकर किया जा रहा है दुष्प्रचार,https://www.facebook.com/Dharam.in/videos/10215323387597257/,FB User-Dharam Veer Live,प्रधानमंत्री मोदी ने खुद को चोर औऱ लुटेरा बताया,Prime Minister Modi called himself a thief and a robber,"PM Modi, Narendra Modi",Hindi
Abhishek Parashar,18th Jun 2021,https://www.vishvasnews.com/politics/quick-fact-check-an-old-image-of-bhagalpur-nh-80-is-being-shared-with-false-claim-in-the-name-of-amethi/,"Quick Fact Check: खस्ताहाल सड़क की यह तस्वीर अमेठी की नहीं, बिहार की है, गलत दावे से हो रही वायरल",https://www.facebook.com/sandeep.manjarekar.1/posts/5575395192533119,FB User-Sandeep Manjarekar,अमेठी में सड़क की खस्ता हालत,"An image of road with very bad condition at Amethi, Uttar Pradesh.","Uttar Pradesh, Amethi Road",Hindi
Ankita Deshkar,14th Jun 2021,https://www.vishvasnews.com/viral/fact-check-this-viral-matrimonial-advertisement-of-bride-seeking-fully-vaccinated-groom-is-created-digitally/,Fact Check: डिजिटली तैयार की गई है वैक्सीनेटेड दूल्हा ढूंढती दुल्हन की यह मैट्रिमोनियल एडवर्टिजमेंट,https://archive.is/74mZQ,FB User:RJ Megha,मैट्रिमोनियल एडवर्टिजमेंट के जरिए वैक्सीनेटिड दूल्हा ढूंढ रही दुल्हन,Vaccinated Groom,Matrimonial,Hindi
Abhishek Parashar,13th Jun 2021,https://www.vishvasnews.com/politics/fact-check-lawda-demolition-drive-in-srinagar-areas-is-being-shared-as-rohingyas-house-are-being-demolished-in-jammu/,Fact Check: श्रीनगर में अतिक्रमण हटाए जाने की मुहिम के वीडियो को जम्मू में रोहिंग्याओं के घरों को हटाए जाने के दावे के साथ किया जा रहा वायरल,https://www.facebook.com/p.roy.3705157/videos/864964197703450/?t=0,FB User-P Roy,जम्मू में रोशनी के तहत रोहिंग्याओं की बसाई गई बस्ती को हटाया गया।,Rohingya settlement removed under Roshni Scheme in Jammu Kashmir,"Rohingya settlement, Roshni Scheme, Jammu Kashmir",Hindi
Urvashi Kapoor,12th Jun 2021,https://www.vishvasnews.com/health/fact-check-eating-chicken-cannot-beat-coronavirus-proper-precautions-and-medical-guidance-to-be-taken/,Fact Check: चिकन खाने से नहीं दी जा सकती कोरोना वायरस को मात; विशेषज्ञों के अनुसार उचित सावधानियां और मेडिकल एडवाइस ज़रूरी,https://perma.cc/N5RX-H8VF,Dr-Faheem Ahmed,Eat chiken beat coronavirus,Chicken helps beat corona ,Covid-19,Hindi
Abhishek Parashar,9th Jun 2021,https://www.vishvasnews.com/politics/fact-check-video-of-fight-between-three-brothers-after-his-fathers-death-at-crematorium-ground-in-bhilwara-rajsthan-is-being-shared-with-false-claim/,Fact Check: राजस्थान के भीलवाड़ा में श्मशान घाट में भाइयों के बीच संपत्ति को लेकर हुई लड़ाई का वीडियो गलत दावे के साथ वायरल,https://www.facebook.com/mdshahid.iqubal.104/videos/116583197234681,FB User-Md Shahid Iqubal,श्मशान घाट में लकड़ियों की कमी की वजह से शवों को जलाने को लेकर मारपीट,Fighting over burning of dead bodies due to lack of wood in the crematorium.,"Lack of wood in the crematorium, Covid Death ",Hindi
Ankita Deshkar,9th Jun 2021,https://www.vishvasnews.com/politics/fact-check-the-picture-of-qatar-stadium-viral-indias-second-largest-covid-center/,Fact Check : देश के दूसरे सबसे बड़े कोविड सेंटर के नाम पर वायरल हुई कतर स्‍टेडियम की तस्‍वीर,https://perma.cc/E4B3-MB7V,फेसबुक यूजर महेश तारी,देश का दूसरा सबसे बड़ा कोविड सेंटर की तस्‍वीर,RSS Covid centre,Indore,Hindi
Urvashi Kapoor,7th Jun 2021,https://www.vishvasnews.com/viral/fact-check-no-national-geographic-did-not-tweet-this-regarding-the-milky-way-viral-tweet-is-altered-2/,"Fact Check: नेशनल जियोग्राफिक ने आकाशगंगा (मिल्की वे) को लेकर नहीं किया यह ट्वीट, अल्टर कर तैयार किया गया वायरल ट्वीट",https://perma.cc/3QHX-K87R,फेसबुक यूजर Jacob Arthur,"नेशनल जियोग्राफिक चैनल ने आकाशगंगा (मिल्की वे) को लेकर ट्वीट किया। इस कथित ट्वीट में लिखा है, 'चमकीली, सफेद और एक सफेद चीज दूध से जुड़ी। क्या इसी तरह हमारी आकाशगंगा का नाम रखा गया, नस्लवादी?'",Milky Way galaxy.,National Geographic,Hindi
Abhishek Parashar,6th Jun 2021,https://www.vishvasnews.com/politics/fact-check-an-image-of-covid-care-unit-inaugration-at-islamia-hospital-in-kolkata-is-being-shared-with-misleading-claim/,Fact Check: कोलकाता के इस्लामिया अस्पताल के नवनिर्मित होने और इसमें केवल मुस्लिमों के इलाज होने का दावा गलत,https://www.facebook.com/groups/360907935208423/permalink/462635788368970,FB User-Amrita Roy,कोलकाता में मुस्लिमों के इलाज के लिए बना इस्लामिया अस्पताल,Islamia Hospital built for the treatment of Muslims in Kolkata.,"Islamia Hospital, Treatment of Muslims, Kolkata",Hindi
Abhishek Parashar,4th Jun 2021,https://www.vishvasnews.com/world/fact-check-viral-post-claiming-facebook-is-limiting-your-news-feed-is-fake-and-resurfaces-again-on-social-media/,"Fact Check: फेसबुक आपकी न्यूज फीड को 25 दोस्तों तक सीमित नहीं कर रहा, वायरल मैसेज पुराना और फर्जी",https://www.facebook.com/amitaaabh/posts/3984070675002220,FB User-Amitaabh Srivastava,न्यूज फीड को सीमित कर रहा फेसबुक,Facebook is limiting news feed.,"Facebook news feed, New rule Facebook",Hindi
Urvashi Kapoor,8th Jun 2021,https://www.vishvasnews.com/politics/fact-check-fungi-on-onions-and-inside-refrigerators-do-not-cause-mucormycosis-viral-post-is-not-true/,Fact Check: प्याज और फ्रिज के अंदर मौजूद फंगस से म्यूकोर्मिकोसिस नहीं होता है; वायरल पोस्ट फर्जी है,https://perma.cc/3VCB-6NZ3,Gomata Gau Seva Trust, बाजार से आप प्याज खरीद कर लाते हैं कभी आपने देखा होगा उसके ऊपर काली-काली परत जमी रहती है। असल में यही ब्लैक फंगस (काला फफूंद) होता है। अआप अपने घरों के फ्रिज के दरवाजे खोलिए उसमें एक रबर लगी मिलेगी। उस रबर को साफ रखें एवं फ्रिजर को साफ रखें अगर काला काला फंगस दिख रहा हो तो तत्काल उसकी अच्छे ढंग से सफाई कर दें और बराबर उसकी सफाई पर ध्यान दें। उस रबर पर वो जो काला काला है वही है म्यूकोर्म्यूकोसिस यानी ब्लैक फंगस,Black fungus refrigerators,Mucormycosis,Hindi
Ankita Deshkar,31st May 2021,https://www.vishvasnews.com/politics/fact-check-video-of-cyclone-going-viral-in-the-name-of-kerala-is-of-dhule-in-maharashtra-2/,Fact Check: केरल में चक्रवात के नाम से वायरल हो रहा वीडियो 2019 महाराष्ट्र का है,https://archive.is/PLyX7,Dachhan Marwah,केरल में चक्रवात,Cyclone Video,Kerala,Hindi
Abhishek Parashar,30th May 2021,https://www.vishvasnews.com/politics/fact-check-an-old-image-of-mohalla-clinic-in-delhi-is-being-shared-as-recent-with-misleading-claim/,"Fact Check: दिल्ली में चलने वाले मोहल्ला क्लीनिक की यह तस्वीर पुरानी है, भ्रामक दावे के साथ हो रही वायरल",https://twitter.com/SunilKu46231252/status/1398188695753158657,Twitter User- Sunil Kumar Choudhury,मोहल्ला क्लीनिक बना गधों का बसेरा,Mohalla clinic became a den for donkeys.,"Mohalla clinic, Den for donkeys",Hindi
Abhishek Parashar,19th May 2021,https://www.vishvasnews.com/politics/fact-check-no-the-man-who-said-we-want-mandir-is-alive-post-claimimg-his-death-due-to-covid-19-is-fake/,"Fact Check: ‘सड़क नहीं,मंदिर चाहिए’ का नारा लगाने वाले व्यक्ति के कोविड-19 से मरने का दावा गलत",https://www.facebook.com/296083057179996/posts/3914327288688870/?sfnsn=wiwspwa,FB User- Kanhaiya Bhelari,अस्पताल नहीं मंदिर चाहिए का नारा लगाने वाले व्यक्ति की ऑक्सीजन के अभाव में मृत्यु।,"The person who raised the slogan of wanting a temple, not a hospital, died due to lack of oxygen.","Jitu Gupta, Jitu Gupta Death",Hindi
Abhishek Parashar,17th May 2021,https://www.vishvasnews.com/politics/fact-check-an-image-of-the-dysfunctional-ventilators-at-guru-gobind-singh-medical-college-and-hospital-in-faridkot-is-being-shared-with-misleading-claim/,Fact Check: पंजाब के फरीदकोट के गुरु गोविंद सिंह मेडिकल कॉलेज एंड हॉस्पिटल में रखे वेंटिलेटर्स की तस्वीर भ्रामक दावे के साथ वायरल,https://twitter.com/Jodhapatel2019/status/1392440879797850116,Twitter User-जोधाराम चौधरी,पंजाब के फरीदकोट के अस्पताल में वेंटिलेटर्स का इस्तेमाल नहीं कर रही पंजाब सरकार,"Punjab government is not using ventilators in the hospital of Faridkot, Punjab.","Punjab government, Ventilators of Faridkot Hospital",Hindi
Urvashi Kapoor,14th May 2021,https://www.vishvasnews.com/viral/fact-check-carbo-vegetabilis-homeopathy-medicine-cannot-be-a-substitute-for-medical-oxygen-viral-post-is-misleading-2/,"Fact Check: मेडिकल ऑक्सीजन का विकल्प नहीं है कार्बो वेजीटैबिलिस होम्योपैथी दवा, वायरल पोस्ट का दावा भ्रामक",https://perma.cc/4TAH-ZJVJ,वॉट्सऐप यूजर,होम्योपैथी दवा कार्बो वेजीटैबिलिस 30 या 200 पोटेंसी में 2-3 बूंद लेने से ऑक्सीजन का स्तर बढ़ाने में मदद मिलती है। इसमें आगे दावा किया गया है कि यह दवा होम्योपैथिक ऑक्सीजन सिलेंडर है।,Corona Virus,Carbo vegetabilis,Hindi
Abhishek Parashar,11th May 2021,https://www.vishvasnews.com/politics/fact-check-an-old-images-of-yoga-guru-ramdev-and-acharya-balkrishna-is-being-shared-as-recent-with-misleading-context/,"Fact Check: योग गुरु रामदेव और आचार्य बालकृष्ण की यह तस्वीर पुरानी है, कोरोना संक्रमित होने के गलत दावे के साथ हो रही वायरल",https://www.facebook.com/permalink.php?story_fbid=110173064565446&id=100067182595222,FB User-Mohammad Shahin Khan,कोरोना संक्रमित होकर वेंटिलेटर सपोर्ट पर बाबा रामदेव,Baba Ramdev on ventilator support after getting infected with Corona.,"Baba Ramdev, Baba Ramdev on ventilator,  Baba Ramdev infected with Corona",Hindi
Abhishek Parashar,8th May 2021,https://www.vishvasnews.com/politics/fact-check-an-old-image-of-mamata-banerjee-and-amit-shah-meeting-during-ezc-summit-is-being-shared-with-false-context/,Fact Check: बीजेपी और टीएमसी के बीच सुलह के दावे के साथ वायरल हो रही तस्वीर पिछले साल हुई ईस्टर्न जोनल काउंसिल की बैठक की है,https://www.facebook.com/vinod.singh.98031/posts/3750416261754026,FB User-Vinod Singh,बीजेपी और तृणमूल कांग्रेस के बीच समझौता,Electoral Agreement between BJP and Trinamool Congress.,"Amit Shah, Mamata Banerjee",Hindi
Ankita Deshkar,4th May 2021,https://www.vishvasnews.com/health/fact-check-post-claiming-narayan-dabhadkar-didnt-admitted-to-hospital-and-is-still-alive-is-fake/,Fact Check: नारायण भाऊराव दाभाड़कर के हॉस्पिटल में भर्ती होने और उनकी मौत की खबर को फर्जी बताने वाला यह वायरल पोस्ट है गलत,https://archive.is/VHRIl,fb User: स्वतंत्र विद्रोही," #NarayanDabhadkar स्टोरी, इंदिरा गांधी हॉस्पिटल नागपुर के सुपरिंटेंडेंट अजय प्रसाद ने कहा कि वायरल हो रही स्टोरी फर्जी है, ऐसा कोई मरीज इंदिरा गांधी अस्पताल में भर्ती नहीं किया गया।",Narayan Dabhadkar demis,Indira Gandhi Hospital Nagpur,Hindi
Abhishek Parashar,29th Apr 2021,https://www.vishvasnews.com/politics/fact-check-post-claiming-pakistan-supplies-oxygen-to-india-is-fake/,"Fact Check: भारत को पाकिस्तान की तरफ से ऑक्सीजन आपूर्ति किए जाने का दावा गलत, वायरल वीडियो पुराना है",https://www.facebook.com/ahtshamali.ahtshamali.108/videos/924233231729844,FB User-Ahtsham Ali Ahtsham Ali,पाकिस्तान ने की भारत को ऑक्सीजन की आपूर्ति,Pakistan supplied oxygen to India,"Oxygen Supply from Pakistan, India, Covid-19 oxygen crisis",Hindi
Abhishek Parashar,27th Apr 2021,https://www.vishvasnews.com/politics/fact-check-post-claiming-about-corona-curfew-in-bulandshahar-up-is-fake/,Fact Check: उत्तर प्रदेश के बुलंदशहर में एक हफ्ते के लिए कोरोना कर्फ्यू का दावा अफवाह,https://www.facebook.com/breakingnewsindia24x7/posts/3902152369840685,FB Page-Breaking News India,बुलंदशहर में एक हफ्ते के लिए कोरोना कर्फ्यू का ऐलान,Corona curfew announced for one week in Bulandshahr.,"Corona curfew, Bulandshahr",Hindi
Abhishek Parashar,26th Apr 2021,https://www.vishvasnews.com/politics/fact-check-post-claiming-rakesh-tikait-appeal-to-disrupt-oxygen-supply-in-delhi-is-fake-and-malicious-in-nature/,Fact Check: दिल्ली में ऑक्सीजन की आपूर्ति रोके जाने के दावे के साथ राकेश टिकैत के नाम से वायरल हो रह बयान फर्जी और मनगढ़ंत,https://www.facebook.com/photo.php?fbid=1767653056739349&set=gm.2487250134754089&type=3&theater,FB User-Sonalisa Behera‎,राकेश टिकैत ने की दिल्ली में ऑक्सीजन आपूर्ति रोकने की अपील।,Rakesh Tikait appealed to stop oxygen supply in Delhi.,"Rakesh Tikait, Oxygen supply in Delhi",Hindi
Abhishek Parashar,26th Apr 2021,https://www.vishvasnews.com/politics/fact-check-an-old-video-of-visakhapatnam-gas-leak-is-being-shared-by-pakistani-users-with-the-false-claim-of-oxygen-shortage-in-india-during-covid-19-crisis/,"Fact Check: ऑक्सीजन संकट के दावे के साथ वायरल वीडियो पिछले साल विशाखापत्तनम में हुई गैस लीक की घटना का है, पाकिस्तानी यूजर्स गलत दावे के साथ कर रहे हैं वायरल",https://twitter.com/Tweets4umar/status/1385899180246372356,Twitter User-Umar Anwar,"भारत में ऑक्सीजन का संकट, सड़कों पर बेहोश होकर गिर रहे कोरोना संक्रमित मरीज","Oxygen crisis in India, Corona infected patients falling unconscious on the streets","Oxygen crisis in India, Corona infected patients",Hindi
Urvashi Kapoor,21st Apr 2021,https://www.vishvasnews.com/viral/fact-check-no-consuming-onion-with-salt-wont-treat-covid-19-in-15-minutes-viral-claim-is-fake-2/,Fact Check: नमक के साथ प्याज खाने से 15 मिनट में कोरोना संक्रमण ठीक होने का दावा झूठा,https://archive.md/wip/Q6njy,फेसबुक यूजर हकीम पुजारा,नमक के साथ प्याज खाने से 15 मिनट के अंदर कोरोना संक्रमित पॉजिटिव से नेगेटिव हो जाएंगे।,Onion With Salt cure COVID,Covid-19,Hindi
